"PERSON_ID","FULLNAME","DOB","CURRENT_HEIGHT","CURRENT_WEIGHT","SEASON_ID","SQUAD_NAME","POSITION_NAME","JUMPER_NO","CAREER_MATCHES_PRE_2018"
1004940,"Sam Simpson","1998-06-14",183,77,2018,"Geelong Cats","Mid-Fwd",37,5
280722,"Zac Smith","1990-02-22",206,100,2018,"Geelong Cats","Ruck",9,109
280317,"Rhys Stanley","1990-12-01",200,102,2018,"Geelong Cats","Ruck",1,100
291800,"Tom Stewart","1993-03-15",190,85,2018,"Geelong Cats","Gen Def",44,21
261497,"Harry Taylor","1986-06-12",195,96,2018,"Geelong Cats","Key Def",7,229
294663,"Jackson Thurlow","1994-03-28",190,86,2018,"Geelong Cats","Wing",40,39
292511,"Zach Tuohy","1989-12-10",187,91,2018,"Geelong Cats","Gen Def",2,145
298437,"Callum Ah Chee","1997-10-09",182,77,2018,"Gold Coast Suns","Gen Def",13,30
998130,"Ben Ainsworth","1998-02-10",178,77,2018,"Gold Coast Suns","Mid-Fwd",9,13
1008882,"Charlie Ballard","1999-07-23",195,91,2018,"Gold Coast Suns","Key Def",31,0
292026,"Michael Barlow","1987-12-18",189,91,2018,"Gold Coast Suns","Wing",20,138
998260,"Jack Bowes","1998-01-26",187,88,2018,"Gold Coast Suns","Wing",29,11
998129,"Will Brodie","1998-08-23",189,91,2018,"Gold Coast Suns","Mid",41,3
1002350,"Brayden Crossley","1999-08-16",198,102,2018,"Gold Coast Suns","Key Fwd",32,0
1002331,"Jacob Dawson","1999-11-03",182,82,2018,"Gold Coast Suns","Mid",45,0
291753,"Sam Day","1992-09-06",197,99,2018,"Gold Coast Suns","Key Fwd",12,98
993799,"Brayden Fiorini","1997-08-22",186,85,2018,"Gold Coast Suns","Mid",8,15
296735,"Aaron Hall","1990-11-09",185,85,2018,"Gold Coast Suns","Wing",33,97
270512,"Pearce Hanley","1988-11-15",185,88,2018,"Gold Coast Suns","Gen Def",1,142
240254,"Jarrod Harbrow","1988-07-18",178,73,2018,"Gold Coast Suns","Gen Def",5,202
1002328,"Jacob Heron","1999-12-10",180,79,2018,"Gold Coast Suns","Gen Def",40,0
297456,"Nick Holman","1995-05-29",189,86,2018,"Gold Coast Suns","Gen Fwd",39,9
1008199,"Josh Jaska","1998-02-26",193,76,2018,"Gold Coast Suns","Key Def",37,0
996064,"Jesse Joyce","1997-08-17",191,84,2018,"Gold Coast Suns","Gen Def",38,28
296209,"Kade Kolodjashnij","1995-08-09",190,86,2018,"Gold Coast Suns","Gen Def",10,70
294013,"Sean Lemmens","1994-11-02",184,81,2018,"Gold Coast Suns","Gen Fwd",23,69
296322,"Jack Leslie","1995-04-27",197,100,2018,"Gold Coast Suns","Key Def",21,19
294583,"Jesse Lonergan","1994-11-14",184,92,2018,"Gold Coast Suns","Mid",7,55
293813,"Tom J. Lynch","1992-10-31",199,98,2018,"Gold Coast Suns","Key Fwd",19,121
293716,"Jarryd Lyons","1992-07-22",184,84,2018,"Gold Coast Suns","Mid",25,73
996464,"Darcy MacPherson","1997-10-29",174,79,2018,"Gold Coast Suns","Gen Fwd",44,12
296190,"Jack Martin","1995-01-29",186,81,2018,"Gold Coast Suns","Mid-Fwd",4,66
281085,"Steven May","1992-01-10",193,100,2018,"Gold Coast Suns","Key Def",17,106
298272,"Touk Miller","1996-02-22",178,84,2018,"Gold Coast Suns","Mid",11,60
290815,"Tom Nicholls","1992-03-04",203,104,2018,"Gold Coast Suns","Ruck",22,45
1006241,"Connor Nutting","1999-10-09",187,81,2018,"Gold Coast Suns","Gen Def",42,0
1007881,"Wil Powell","1999-08-26",185,78,2018,"Gold Coast Suns","Gen Fwd",27,0
240712,"Michael Rischitelli","1986-01-08",185,84,2018,"Gold Coast Suns","Gen Def",35,215
250111,"Matt Rosa","1986-11-23",191,84,2018,"Gold Coast Suns","Wing",3,202
998257,"Brad Scheer","1998-08-31",184,86,2018,"Gold Coast Suns","Mid-Fwd",18,4
998511,"Josh Schoenfeld","1997-07-03",186,85,2018,"Gold Coast Suns","Wing",36,8
998114,"Jack Scrimshaw","1998-09-04",193,90,2018,"Gold Coast Suns","Gen Def",2,4
294643,"Alex Sexton","1993-12-03",186,82,2018,"Gold Coast Suns","Gen Fwd",6,75
1001573,"Max Spencer","1997-10-04",186,91,2018,"Gold Coast Suns","Key Def",43,5
290832,"David Swallow","1992-11-19",185,87,2018,"Gold Coast Suns","Mid",24,97
281075,"Rory Thompson","1991-03-12",200,100,2018,"Gold Coast Suns","Key Def",16,86
298524,"Lachie Weller","1996-02-23",181,83,2018,"Gold Coast Suns","Wing",14,47
297729,"Harrison Wigg","1996-10-16",180,81,2018,"Gold Coast Suns","Gen Def",26,0
296284,"Mackenzie Willis","1995-08-07",182,82,2018,"Gold Coast Suns","Gen Def",34,5
291975,"Jarrod Witts","1992-09-13",209,111,2018,"Gold Coast Suns","Ruck",28,58
298289,"Peter Wright","1996-09-08",203,100,2018,"Gold Coast Suns","Key Fwd",30,42
290546,"Aaron Young","1992-12-06",189,84,2018,"Gold Coast Suns","Gen Fwd",15,76
1004894,"Aiden Bonar","1999-03-08",188,87,2018,"GWS Giants","Gen Fwd",10,0
1009708,"Jack Buckley","1997-12-17",194,87,2018,"GWS Giants","Mid-Fwd",41,0
291777,"Dylan Buckley","1993-03-16",179,76,2018,"GWS Giants","Gen Fwd",43,39
291797,"Matt Buntine","1993-10-19",189,84,2018,"GWS Giants","Gen Def",21,41
293845,"Jeremy Cameron","1993-04-01",196,96,2018,"GWS Giants","Key Fwd",18,112
291969,"Stephen Coniglio","1993-12-15",182,87,2018,"GWS Giants","Mid",3,95
294508,"Aidan Corr","1994-05-17",195,97,2018,"GWS Giants","Key Def",35,59
1001396,"Isaac Cumming","1998-08-11",184,84,2018,"GWS Giants","Gen Def",13,0
1002251,"Brent Daniels","1999-03-09",170,76,2018,"GWS Giants","Gen Fwd",16,0
280804,"Phil Davis","1990-08-30",197,96,2018,"GWS Giants","Key Def",1,121
271015,"Matt de Boer","1990-03-10",189,87,2018,"GWS Giants","Gen Fwd",24,153
240336,"Brett Deledio","1987-04-18",188,88,2018,"GWS Giants","Wing",7,250
298111,"Jeremy Finlayson","1996-02-09",196,93,2018,"GWS Giants","Gen Def",31,1
993902,"Matt Flynn","1997-09-13",200,106,2018,"GWS Giants","Ruck",30,0
295344,"Toby Greene","1993-09-25",182,85,2018,"GWS Giants","Gen Fwd",4,117
240156,"Ryan Griffen","1986-07-27",192,88,2018,"GWS Giants","Gen Fwd",32,241
295265,"Nick Haynes","1992-05-18",193,90,2018,"GWS Giants","Gen Def",19,81
993107,"Harry Himmelberg","1996-05-08",194,92,2018,"GWS Giants","Key Fwd",27,16
993903,"Jacob Hopper","1997-02-06",187,87,2018,"GWS Giants","Mid",2,23
290314,"Lachlan Keeffe","1990-04-14",204,102,2018,"GWS Giants","Key Def",25,40
296347,"Josh Kelly","1995-02-12",184,83,2018,"GWS Giants","Mid",22,84
291509,"Adam Kennedy","1992-07-12",182,80,2018,"GWS Giants","Gen Def",40,83
1004286,"Zac Langdon","1995-11-13",177,81,2018,"GWS Giants","Gen Fwd",17,0
290675,"Daniel Lloyd","1992-02-18",187,85,2018,"GWS Giants","Gen Fwd",38,7
990740,"Rory Lobb","1993-02-09",207,105,2018,"GWS Giants","Ruck",37,55
261189,"Tim Mohr","1988-10-19",196,104,2018,"GWS Giants","Key Def",39,46
291821,"Jonathon Patton","1993-05-20",198,101,2018,"GWS Giants","Key Fwd",12,77
998205,"Harry Perryman","1998-12-19",184,82,2018,"GWS Giants","Gen Def",36,8
261374,"Sam J. Reid","1989-11-07",188,88,2018,"GWS Giants","Gen Fwd",50,43
280969,"Tom Scully","1991-05-15",181,80,2018,"GWS Giants","Wing",9,151
998215,"Will Setterfield","1998-02-05",192,85,2018,"GWS Giants","Mid-Fwd",11,2
240700,"Heath Shaw","1985-11-27",183,88,2018,"GWS Giants","Gen Def",23,262
291783,"Dylan Shiel","1993-03-09",182,84,2018,"GWS Giants","Mid",5,112
1002296,"Nick Shipley","1999-06-25",188,88,2018,"GWS Giants","Wing",34,0
270340,"Dawson Simpson","1989-02-17",210,110,2018,"GWS Giants","Ruck",26,30
998225,"Zach Sproule","1998-05-12",197,92,2018,"GWS Giants","Mid-Fwd",28,0
1007238,"Jake Stein","1994-01-17",195,95,2018,"GWS Giants","Key Def",42,0
998172,"Tim Taranto","1998-01-28",187,88,2018,"GWS Giants","Mid",14,14
1005247,"Sam Taylor","1999-05-05",196,93,2018,"GWS Giants","Key Def",15,0
993894,"Lachie Tiziani","1997-03-13",189,83,2018,"GWS Giants","Gen Fwd",33,0
291819,"Adam Tomlinson","1993-08-10",194,96,2018,"GWS Giants","Wing",20,91
280109,"Callan Ward","1990-04-10",187,84,2018,"GWS Giants","Mid",8,192
294305,"Lachie Whitfield","1994-07-18",187,81,2018,"GWS Giants","Gen Def",6,90
294685,"Zac Williams","1994-09-20",185,84,2018,"GWS Giants","Gen Def",29,76
240302,"Grant Birchall","1988-01-28",192,93,2018,"Hawthorn","Gen Def",14,245
295156,"Kaiden Brand","1994-04-08",198,97,2018,"Hawthorn","Key Def",30,28
280744,"Luke Breust","1990-11-11",184,84,2018,"Hawthorn","Gen Fwd",22,161
210012,"Shaun Burgoyne","1982-10-21",186,90,2018,"Hawthorn","Mid",9,341
992128,"Ryan Burton","1997-01-31",191,90,2018,"Hawthorn","Gen Def",5,24
291327,"Jonathon Ceglar","1991-02-14",204,103,2018,"Hawthorn","Ruck",18,50
1000959,"James Cousins","1998-03-19",185,85,2018,"Hawthorn","Mid-Fwd",46,3
290085,"Taylor Duryea","1991-04-24",179,79,2018,"Hawthorn","Gen Def",8,101
260288,"James Frawley","1988-09-20",193,95,2018,"Hawthorn","Key Def",12,187
1003547,"Conor Glass","1997-09-28",189,86,2018,"Hawthorn","Gen Def",44,6
291351,"Jack Gunston","1991-10-16",193,87,2018,"Hawthorn","Key Fwd",19,149
1001043,"Oliver Hanrahan","1998-08-27",181,78,2018,"Hawthorn","Gen Fwd",41,0
993794,"Blake Hardwick","1997-02-05",181,80,2018,"Hawthorn","Gen Def",15,20
296383,"Kurt Heatherley","1995-01-01",193,91,2018,"Hawthorn","Key Def",34,5
291201,"Ricky Henderson","1988-09-11",188,89,2018,"Hawthorn","Wing",31,108
992462,"Daniel Howe","1995-12-04",191,89,2018,"Hawthorn","Mid",17,33
296254,"Jarman Impey","1995-07-09",178,82,2018,"Hawthorn","Gen Def",4,75
998390,"Changkuoth Jiath","1999-06-13",185,80,2018,"Hawthorn","Gen Def",43,0
1004991,"Harry Jones","1999-03-15",185,83,2018,"Hawthorn","Gen Def",40,0
290683,"Will Langford","1992-07-03",187,86,2018,"Hawthorn","Gen Fwd",29,66
1000887,"Mitch Lewis","1998-10-14",198,98,2018,"Hawthorn","Key Fwd",39,0
993960,"Kieran Lovell","1997-05-16",174,80,2018,"Hawthorn","Mid-Fwd",21,2
261323,"Ben McEvoy","1989-07-11",200,102,2018,"Hawthorn","Ruck",7,168
992018,"Teia Miles","1996-11-02",180,75,2018,"Hawthorn","Gen Def",42,4
291334,"David Mirra","1991-03-20",186,89,2018,"Hawthorn","Gen Def",32,0
291856,"Tom Mitchell","1993-05-31",182,84,2018,"Hawthorn","Mid",3,87
1006314,"Dylan Moore","1999-08-04",176,76,2018,"Hawthorn","Gen Fwd",36,0
1000963,"Harry Morrison","1998-11-12",180,81,2018,"Hawthorn","Mid-Fwd",35,1
1007124,"Conor Nash","1998-07-28",197,93,2018,"Hawthorn","Key Fwd",45,0
296041,"Tim O'Brien","1994-03-28",193,92,2018,"Hawthorn","Key Fwd",23,34
294613,"Jaeger O'Meara","1994-02-23",183,84,2018,"Hawthorn","Mid",10,50
294615,"Jonathan O'Rourke","1994-04-21",183,80,2018,"Hawthorn","Wing",13,18
298290,"Marc Pittonet","1996-06-03",202,103,2018,"Hawthorn","Ruck",27,3
260710,"Paul Puopolo","1987-12-02",173,78,2018,"Hawthorn","Gen Fwd",28,148
260955,"Cyril Rioli","1989-07-14",177,80,2018,"Hawthorn","Gen Fwd",33,185
1004919,"Jackson Ross","1999-06-22",193,81,2018,"Hawthorn","Key Fwd",37,0
240357,"Jarryd Roughead","1987-01-23",193,98,2018,"Hawthorn","Key Fwd",2,253
281301,"Ryan Schoenmakers","1990-11-08",195,94,2018,"Hawthorn","Key Fwd",25,112
280737,"Liam Shiels","1991-04-29",183,85,2018,"Hawthorn","Mid",26,163
297566,"James Sicily","1995-01-06",186,87,2018,"Hawthorn","Gen Def",6,44
294877,"Isaac Smith","1988-12-30",188,83,2018,"Hawthorn","Wing",16,157
280471,"Ben Stratton","1989-03-01",189,88,2018,"Hawthorn","Gen Def",24,146
270941,"Ty Vickery","1990-05-31",200,100,2018,"Hawthorn","Key Fwd",,125
261386,"Brendan Whitecross","1990-01-25",183,86,2018,"Hawthorn","Gen Fwd",11,105
296279,"Dallas Willsmore","1995-05-29",191,85,2018,"Hawthorn","Gen Def",20,2
1002222,"James Worpel","1999-01-24",185,87,2018,"Hawthorn","Mid-Fwd",38,0
1008855,"Oskar Baker","1998-05-25",184,84,2018,"Melbourne","Wing",33,0
996498,"Harley Balic","1997-01-05",187,86,2018,"Melbourne","Gen Fwd",27,4
298279,"Angus Brayshaw","1996-01-09",187,87,2018,"Melbourne","Mid",10,36
291802,"Tomas Bugg","1993-04-05",183,85,2018,"Melbourne","Gen Fwd",32,93
1000840,"Lachlan Filipovic","1998-08-29",200,94,2018,"Melbourne","Ruck",47,0
1001438,"Bayley Fritsch","1996-12-06",188,82,2018,"Melbourne","Mid-Fwd",31,0
293738,"Sam Frost","1993-08-28",194,93,2018,"Melbourne","Key Def",17,56
270653,"Jeff Garlett","1989-08-03",180,73,2018,"Melbourne","Gen Fwd",36,167
290528,"Max Gawn","1991-12-30",208,107,2018,"Melbourne","Ruck",11,74
1001449,"Mitch Hannan","1994-03-09",189,86,2018,"Melbourne","Gen Fwd",19,20
297899,"James Harmes","1995-10-05",185,82,2018,"Melbourne","Mid",4,44
290160,"Michael Hibberd","1990-01-03",186,90,2018,"Melbourne","Gen Def",14,102
296324,"Jesse Hogan","1995-02-12",195,99,2018,"Melbourne","Key Fwd",1,51
994385,"Jayden Hunt","1995-04-03",187,82,2018,"Melbourne","Gen Def",29,41
281280,"Neville Jetta","1990-02-12",180,83,2018,"Melbourne","Gen Def",39,116
993996,"Dion Johnstone","1998-06-01",180,83,2018,"Melbourne","Gen Def",37,0
250222,"Nathan Jones","1988-01-20",180,85,2018,"Melbourne","Mid",2,239
992465,"Declan Keilty","1995-05-08",194,94,2018,"Melbourne","Key Def",45,0
296343,"Jay Kennedy Harris","1995-03-21",173,75,2018,"Melbourne","Wing",24,28
294570,"Dean Kent","1994-02-24",180,87,2018,"Melbourne","Gen Fwd",16,58
993823,"Mitch King","1997-01-01",200,98,2018,"Melbourne","Ruck",34,0
298281,"Jake Lever","1996-03-05",195,91,2018,"Melbourne","Key Def",8,56
250089,"Jordan Lewis","1986-04-24",186,86,2018,"Melbourne","Gen Def",6,283
1007125,"Corey Maynard","1991-10-07",185,89,2018,"Melbourne","Mid",20,1
291533,"Tom McDonald","1992-09-18",194,99,2018,"Melbourne","Key Fwd",25,126
992472,"Oscar McDonald","1996-03-18",196,100,2018,"Melbourne","Key Def",28,37
999233,"Pat McKenna","1996-08-12",186,85,2018,"Melbourne","Gen Fwd",40,0
280824,"Jake Melksham","1991-08-29",186,83,2018,"Melbourne","Gen Fwd",18,133
296420,"Alex Neal-Bullen","1996-01-09",182,80,2018,"Melbourne","Gen Fwd",30,34
996701,"Clayton Oliver","1997-07-22",187,85,2018,"Melbourne","Mid",13,35
292029,"Cameron Pedersen","1987-03-17",193,95,2018,"Melbourne","Key Fwd",21,76
298210,"Christian Petracca","1996-01-04",186,96,2018,"Melbourne","Mid-Fwd",5,39
1008893,"Harrison Petty","1999-11-12",197,89,2018,"Melbourne","Key Def",35,0
296359,"Christian Salem","1995-07-15",183,81,2018,"Melbourne","Gen Def",3,46
294823,"Tim Smith","1991-02-20",192,93,2018,"Melbourne","Key Fwd",38,2
1003546,"Joel Smith","1996-02-25",191,87,2018,"Melbourne","Gen Def",44,3
1002282,"Charlie Spargo","1999-11-25",173,71,2018,"Melbourne","Gen Fwd",9,0
297139,"Billy Stretch","1996-09-08",180,77,2018,"Melbourne","Wing",15,36
291784,"Dom Tyson","1993-06-08",186,85,2018,"Melbourne","Wing",12,90
297990,"Aaron vandenBerg","1992-03-03",188,93,2018,"Melbourne","Mid-Fwd",22,28
261142,"Bernie Vince","1985-10-02",186,86,2018,"Melbourne","Gen Def",23,212
291902,"Jack Viney","1994-04-13",178,84,2018,"Melbourne","Mid",7,88
294675,"Josh Wagner","1994-06-24",189,84,2018,"Melbourne","Gen Def",42,23
993806,"Sam Weideman","1997-06-26",195,97,2018,"Melbourne","Key Fwd",26,10
298271,"Paul Ahern","1996-08-01",183,85,2018,"North Melbourne","Mid",15,0
291861,"Jed Anderson","1994-02-02",179,81,2018,"North Melbourne","Mid",3,25
290787,"Shaun Atley","1992-09-13",189,87,2018,"North Melbourne","Gen Fwd",18,154
291867,"Ben Brown","1992-11-20",200,101,2018,"North Melbourne","Key Fwd",50,77
996442,"Ryan Clarke","1997-06-17",186,85,2018,"North Melbourne","Gen Def",13,21
280921,"Ben Cunnington","1991-06-30",185,88,2018,"North Melbourne","Mid",10,165
1002267,"Luke Davies-Uniacke","1999-06-08",188,85,2018,"North Melbourne","Mid",9,0
290199,"Majak Daw","1991-03-11",195,97,2018,"North Melbourne","Key Def",1,32
296035,"Trent Dumont","1995-06-30",186,86,2018,"North Melbourne","Wing",14,39
297767,"Sam Durdin","1996-06-06",198,99,2018,"North Melbourne","Key Def",24,8
296078,"Taylor Garner","1994-01-08",187,87,2018,"North Melbourne","Gen Fwd",6,34
271129,"Todd Goldstein","1988-07-01",201,103,2018,"North Melbourne","Ruck",22,190
296198,"Billy Hartung","1995-01-24",177,78,2018,"North Melbourne","Wing",39,63
998327,"Kyron Hayden","1999-06-07",186,86,2018,"North Melbourne","Mid-Fwd",37,0
298407,"Mitchell Hibberd","1996-09-23",190,86,2018,"North Melbourne","Gen Def",17,4
260227,"Shaun Higgins","1988-03-04",184,89,2018,"North Melbourne","Mid",4,183
294556,"Nathan Hrovat","1994-06-07",175,78,2018,"North Melbourne","Gen Fwd",8,52
290802,"Ben Jacobs","1992-01-09",185,85,2018,"North Melbourne","Mid",5,77
1008800,"Tom Jeffries","1999-03-15",200,97,2018,"North Melbourne","Ruck",43,0
998111,"Oscar Junker","1998-01-23",192,88,2018,"North Melbourne","Gen Fwd",45,0
1001017,"Nick Larkey","1998-06-06",198,95,2018,"North Melbourne","Key Fwd",20,2
290194,"Jamie Macmillan","1991-09-23",188,87,2018,"North Melbourne","Gen Def",34,117
296355,"Luke McDonald","1995-02-09",189,86,2018,"North Melbourne","Gen Def",11,74
1002143,"Ben McKay","1997-12-24",201,95,2018,"North Melbourne","Key Def",23,1
992023,"Alex Morgan","1996-01-28",182,83,2018,"North Melbourne","Gen Def",21,0
999724,"Declan Mountford","1997-02-13",183,70,2018,"North Melbourne","Gen Fwd",42,12
1000905,"Tom Murphy","1998-01-19",189,84,2018,"North Melbourne","Gen Def",40,0
1003113,"Gordon Narrier","1998-11-27",184,78,2018,"North Melbourne","Gen Fwd",41,0
298285,"Dan Nielson","1996-05-09",195,100,2018,"North Melbourne","Key Def",26,7
992644,"Braydon Preuss","1995-06-16",206,114,2018,"North Melbourne","Ruck",31,8
993998,"Jy Simpkin","1998-03-05",182,77,2018,"North Melbourne","Mid-Fwd",12,13
270325,"Robbie Tarrant","1989-04-25",196,96,2018,"North Melbourne","Key Def",25,105
281395,"Scott D. Thompson","1986-05-09",193,96,2018,"North Melbourne","Key Def",16,200
992499,"Kayne Turner","1995-12-31",180,75,2018,"North Melbourne","Gen Fwd",28,36
298287,"Ed Vickers-Willis","1996-03-28",190,86,2018,"North Melbourne","Gen Def",33,7
220110,"Jarrad Waite","1983-02-04",194,96,2018,"North Melbourne","Key Fwd",30,231
1005084,"Will Walker","1999-03-30",186,78,2018,"North Melbourne","Gen Fwd",27,0
998266,"Declan Watson","1998-09-17",191,87,2018,"North Melbourne","Key Def",35,0
295256,"Marley Williams","1993-07-22",181,81,2018,"North Melbourne","Gen Def",2,81
998261,"Josh Williams","1998-06-12",191,80,2018,"North Melbourne","Wing",36,2
295340,"Mason Wood","1993-09-13",192,87,2018,"North Melbourne","Gen Fwd",32,26
280864,"Sam Wright","1990-07-15",188,86,2018,"North Melbourne","Gen Def",19,116
1004965,"Tristan Xerri","1999-03-15",201,99,2018,"North Melbourne","Key Fwd",38,0
280944,"Jack Ziebell","1991-02-28",188,89,2018,"North Melbourne","Gen Fwd",7,166
998484,"Cameron Zurhaar","1998-05-22",189,91,2018,"North Melbourne","Gen Fwd",44,4
297354,"Karl Amon","1995-08-19",181,71,2018,"Port Adelaide","Wing",15,36
998126,"Joe Atley","1998-08-04",186,84,2018,"Port Adelaide","Mid",30,3
297362,"Dominic Barry","1994-03-07",179,78,2018,"Port Adelaide","Wing",41,5
250365,"Travis Boak","1988-08-01",183,85,2018,"Port Adelaide","Gen Fwd",1,221
994599,"Riley Bonner","1997-03-07",190,85,2018,"Port Adelaide","Gen Def",26,4
271078,"Matthew Broadbent","1990-08-01",189,89,2018,"Port Adelaide","Gen Def",5,161
991930,"Darcy Byrne-Jones","1995-09-20",181,76,2018,"Port Adelaide","Gen Def",33,43
294504,"Tom Clurey","1994-03-23",193,88,2018,"Port Adelaide","Key Def",17,41
280711,"Charlie Dixon","1990-09-23",200,105,2018,"Port Adelaide","Key Fwd",22,106
1000972,"Willem Drew","1998-10-01",188,78,2018,"Port Adelaide","Mid-Fwd",28,0
261911,"Brad Ebert","1990-04-02",189,90,2018,"Port Adelaide","Mid",7,213
1002253,"Kane Farrell","1999-03-17",182,74,2018,"Port Adelaide","Gen Fwd",24,0
991773,"Billy Frampton","1996-11-20",202,97,2018,"Port Adelaide","Ruck",14,0
998321,"Joel Garner","1999-05-21",184,83,2018,"Port Adelaide","Gen Def",27,0
290722,"Sam Gray","1992-02-01",175,78,2018,"Port Adelaide","Gen Fwd",46,57
261396,"Robbie Gray","1988-03-30",183,84,2018,"Port Adelaide","Mid-Fwd",9,178
261892,"Hamish Hartlett","1990-08-14",185,83,2018,"Port Adelaide","Gen Def",8,148
1002248,"Sam Hayes","1999-06-09",203,93,2018,"Port Adelaide","Ruck",25,0
992258,"Cameron Hewett","1997-02-26",188,77,2018,"Port Adelaide","Mid",44,0
291964,"Jack Hombsch","1993-03-07",194,89,2018,"Port Adelaide","Key Def",36,84
994295,"Dan Houston","1997-05-12",186,83,2018,"Port Adelaide","Gen Def",43,17
993480,"Dougal Howard","1996-03-25",199,95,2018,"Port Adelaide","Key Def",32,10
293208,"Emmanuel Irra","1994-03-25",183,84,2018,"Port Adelaide","Gen Def",45,0
298430,"Aidyn Johnson","1997-10-31",185,81,2018,"Port Adelaide","Gen Fwd",31,5
292145,"Tom Jonas","1991-01-09",188,89,2018,"Port Adelaide","Key Def",42,103
997142,"Peter Ladhams","1998-01-14",202,95,2018,"Port Adelaide","Ruck",38,0
293987,"Jarrod Lienert","1994-08-05",195,88,2018,"Port Adelaide","Key Def",40,0
1004998,"Todd Marshall","1998-10-08",198,88,2018,"Port Adelaide","Key Fwd",13,3
290527,"Trent McKenzie","1992-04-03",191,83,2018,"Port Adelaide","Key Def",12,106
280990,"Steven Motlop","1991-03-12",183,76,2018,"Port Adelaide","Mid-Fwd",6,135
294604,"Jake Neade","1994-05-29",174,74,2018,"Port Adelaide","Gen Fwd",3,58
1002392,"Jake Patmore","1999-01-29",181,76,2018,"Port Adelaide","Mid-Fwd",37,0
290156,"Jasper Pittard","1991-04-01",186,84,2018,"Port Adelaide","Gen Def",29,115
290738,"Jared Polec","1992-10-12",187,84,2018,"Port Adelaide","Wing",21,84
993979,"Sam Powell-Pepper","1998-01-08",187,91,2018,"Port Adelaide","Mid",2,22
270919,"Tom Rockliff","1990-02-22",185,85,2018,"Port Adelaide","Mid",11,154
250267,"Paddy Ryder","1988-03-14",197,94,2018,"Port Adelaide","Ruck",4,210
990606,"Will Snelling","1997-08-06",175,76,2018,"Port Adelaide","Mid",34,1
261909,"Lindsay Thomas","1988-02-29",181,81,2018,"Port Adelaide","Gen Fwd",48,205
293042,"Jimmy Toumpas","1994-01-02",183,82,2018,"Port Adelaide","Gen Def",18,37
